"UO";"EIXO";"ANO";"MES";"SIGLA";"FTE";"DS_FONTE_RECURSO";"CO";"DS_ACOMPANHAMENTO";"PROG";"NOME DO PROGRAMA";"PAOE";"NOME DA ACAO";"FUNCAO";"DS_FUNCAO";"SUBFUNCAO";"DS_SUBFUNCAO";"GR";"VL_ORCADO_INICIAL";"VL_PED";"VL_ORCADO_ATUAL";"VL_EMPENHADO";"VL_LIQUIDADO";"VL_PAGO";"VL_BLOQUEADO";"VL_CONTINGENCIADO";"VL_INDISPONIVEL";"SALDO"
"34101";3;2025;"valr_setembro";"SECULT";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";31;"Proteção, Produção e Difusão Cultural";2425;"Fomento à Difusão Cultural";13;"Cultura";392;"Difusão Cultural";3;61706290,22;32119084,67;44719272,22;31590775,17;29477450,2;29477450,2;989066;1970000;2959066;9641121,55
"23601";3;2025;"valr_setembro";"FEAS";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";93;"Planejamento e Gestão das Políticas de Assistência Social";2343;"Apoio às Ações de Planejamento, Monitoramento e Controle do SUAS-RR";8;"Assistência Social";122;"Administração Geral";3;336113;213401,9;336113;213401,9;84049,5;84049,5;122710,5;0;122710,5;0,6
"16101";1;2025;"valr_setembro";"SEPLAN";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";18;"Gestão do Planejamento Governamental";2267;"Gestão de Sistemas de Informações Sócio-Econômicas e Gerenciais";4;"Administração";121;"Planejamento e Orçamento";3;120819;45686,8;216319;15686,8;12984;12984;67132,2;0;67132,2;103500
"17601";6;2025;"valr_setembro";"FUNDEB";"1540";"Transferências do FUNDEB - Impostos e Transferências de Impostos";0;"Código Padrão";80;"Desenvolvimento da Educação Básica";2320;"Manutenção e Fortalecimento do Ensino Médio - MDE - 30%";12;"Educação";362;"Ensino Médio";3;5580000;4476597,64;5530000;4476597,64;4144298,49;4143257,31;0;0;0;1053402,36
"17301";1;2025;"valr_setembro";"IERR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4373;"Manutenção de Serviços Administrativos Gerais do IERR";12;"Educação";122;"Administração Geral";3;2909800;2893444,56;3148344,23;2463317,57;1896263,84;1711136,48;0;0;0;254899,67
"20601";5;2025;"valr_setembro";"FUNSESAU";"1600";"Transferências Fundo a Fundo SUS - Bloco de Manutenção das Ações e Serv. Púb. de Saúde";0;"Código Padrão";78;"Atenção Integral à Saúde";2434;"Atenção em Urgência e Emergência";10;"Saúde";302;"Assistência Hospitalar e Ambulatorial";3;36498343;54611487,09;55798343;54611487,09;49223454,22;49223085,58;0;0;0;1186855,91
"34101";1;2025;"valr_setembro";"SECULT";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4259;"Manutenção de Serviços de Transportes da SECULT";13;"Cultura";122;"Administração Geral";3;365800;339000;480800;339000;180684,47;180684,47;79800;0;79800;62000
"19105";7;2025;"valr_setembro";"PCRR";"1706";"Transferência Especial da União";3110;"Emendas Parlamentares Individuais - União";37;"Segurança e Defesa do Cidadão";2412;"Perícia Criminal";6;"Segurança Pública";183;"Informação e Inteligência";3;0;0;3183,62;0;0;0;0;0;0;3183,62
"22302";3;2025;"valr_setembro";"IPEM/RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";62;"Proteção e Segurança ao Consumidor";2144;"Serviço de Fiscalização da Qualidade";6;"Segurança Pública";125;"Normatização e Fiscalização";3;0;0;40000;0;0;0;0;0;0;40000
"26101";1;2025;"valr_setembro";"SEJUC";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4129;"Manutenção e Conservação de Bens Imóveis da SEJUC";14;"Direitos à Cidadania";122;"Administração Geral";3;253000;224925,14;253000;224925,14;202078,66;192885,89;28074,86;0;28074,86;0
"20601";1;2025;"valr_setembro";"FUNSESAU";"1500";"Recursos não Vinculados de Impostos ";1002;"Ações e Serviços Públicos de Saúde - ASPS";10;"Apoio Administrativo";4517;"Ações de Informática da SESAU";10;"Saúde";122;"Administração Geral";3;2374000;2358664,81;2374000;2358664,81;2278405,47;2278405,47;0;0;0;15335,19
"17301";1;2025;"valr_setembro";"IERR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4573;"Ações de Informática do IERR";12;"Educação";122;"Administração Geral";4;125000;52490;53998;52490;52490;52490;0;0;0;1508
"17101";6;2025;"valr_setembro";"SEED";"1569";"Outras Transferências de Recursos do FNDE";0;"Código Padrão";80;"Desenvolvimento da Educação Básica";3576;"Transferências Discricionárias da Educação";12;"Educação";847;"Transferência para a Educação Básica";4;3986993;6633330,33;12745060,21;6633330,33;0;0;0;0;0;6111729,88
"19602";7;2025;"valr_setembro";"FREA/PM";"2759";"Recursos Vinculados a Fundos - EA";0;"Código Padrão";37;"Segurança e Defesa do Cidadão";2460;"Operacionalização do Fundo de Reaparelhamento e Aperfeiçoamento da PMRR";6;"Segurança Pública";181;"Policiamento";4;0;141982,92;371267,92;39817,92;39817,92;39817,92;0;0;0;229285
"21101";4;2025;"valr_setembro";"SEINF";"2501";"Outros Recursos não Vinculados - EA";150;"Recursos Próprio da Entidade - UOS";43;"Infraestrutura em Obras Públicas e Urbanismo ";3536;"Obras de Infraestrutura Urbanística";15;"Urbanismo";451;"Infraestrutura Urbana";4;0;312213,46;344132,25;312213,46;255823,76;255823,76;0;0;0;31918,79
"21101";4;2025;"valr_setembro";"SEINF";"2706";"Transferência Especial da União - EA";3110;"Emendas Parlamentares Individuais - União";75;"Infraestrutura do Sistema Viário";3341;"Construção de Obras de Artes Especiais";26;"Transporte";782;"Transporte Rodoviário";4;0;1056000;1056000;0;0;0;0;0;0;0
"21101";4;2025;"valr_setembro";"SEINF";"1754";"Recursos de Operações de Crédito";0;"Código Padrão";75;"Infraestrutura do Sistema Viário";2229;"Pavimentação de Rodovias Estaduais";26;"Transporte";782;"Transporte Rodoviário";4;0;58005085,23;58005086;0;0;0;0;0;0;0,77
"18303";1;2025;"valr_setembro";"IATER-RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4272;"Manutenção de Serviços de Transportes do IATER";20;"Agricultura";122;"Administração Geral";4;400000;400000;400000;400000;400000;400000;0;0;0;0
"23604";3;2025;"valr_setembro";"FET/RR";"2714";"Transferências Fundo a Fundo de Recursos do Fundo de Amparo ao Trabalhador - FAT - EA";0;"Código Padrão";54;"Mais Emprego";2487;"Fortalecimento da Política do Trabalho, Emprego e Renda";11;"Trabalho";331;"Proteção e Benefícios ao Trabalhador";4;0;349429,96;897293,9;349429,96;0;0;0;0;0;547863,94
"33101";1;2025;"valr_setembro";"MPC";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";2;"Execução do Controle Externo";2422;"Fiscalização e Controle Externo";1;"Legislativa";32;"Controle Externo";1;15252568;14062542,59;16165260,38;14062542,59;13776213,32;11956850,83;0;1139161,46;1139161,46;963556,33
"21101";1;2025;"valr_setembro";"SEINF";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4418;"Administração de Recursos Humanos da SEINF";26;"Transporte";122;"Administração Geral";1;30408819;33285587,38;33359491;23588518,76;23478873,88;21974059,57;0;0;0;73903,62
"13104";1;2025;"valr_setembro";"SECOM";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4305;"Manutenção de Serviços Administrativos Gerais da SECOM";4;"Administração";122;"Administração Geral";3;656000;319716,86;383923,55;319716,86;221681,91;217121,91;0;0;0;64206,69
"26101";7;2025;"valr_setembro";"SEJUC";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";36;"Gestão do Sistema Penitenciário";2123;"Manutenção do Sistema de Prisional";14;"Direitos à Cidadania";421;"Custódia e Reintegração Social";3;58086665;52302842,3;53200065;52113740,81;33083822,93;32183056,99;893963,89;0;893963,89;3258,81
"18501";1;2025;"valr_setembro";"CODESAIMA";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4257;"Manutenção de Serviços de Transporte da CODESAIMA";16;"Habitação";122;"Administração Geral";3;1020000;959484,75;1180000;959484,75;446334,35;446334,35;60515,25;0;60515,25;160000
"21101";4;2025;"valr_setembro";"SEINF";"1501";"Outros Recursos não Vinculados";0;"Código Padrão";75;"Infraestrutura do Sistema Viário";2228;"Manutenção de Rodovias Estaduais";26;"Transporte";782;"Transporte Rodoviário";3;6000000;0;0;0;0;0;0;0;0;0
"20601";5;2025;"valr_setembro";"FUNSESAU";"1600";"Transferências Fundo a Fundo SUS - Bloco de Manutenção das Ações e Serv. Púb. de Saúde";3110;"Emendas Parlamentares Individuais - União";78;"Atenção Integral à Saúde";2434;"Atenção em Urgência e Emergência";10;"Saúde";302;"Assistência Hospitalar e Ambulatorial";3;0;6478316,52;16654609;6478316,52;0;0;0;0;0;10176292,48
"17101";1;2025;"valr_setembro";"SEED";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4511;"Ações de Informática da SEED";4;"Administração";122;"Administração Geral";3;0;0;1000000;0;0;0;0;0;0;1000000
"22102";1;2025;"valr_setembro";"OE";"1501";"Outros Recursos não Vinculados";0;"Código Padrão";61;"Operações Especiais";2114;"Contribuição para a Formação do Patrimônio do Servidor Público - PASEP";28;"Encargos Especiais";845;"Outras Transferências";3;84665;84665;84665;84665;84665;84665;0;0;0;0
"25601";1;2025;"valr_setembro";"FUEMP/RR ";"2759";"Recursos Vinculados a Fundos - EA";0;"Código Padrão";4;"Defesa da Ordem Jurídica e dos Interesses Sociais e Individuais Indisponíveis";2249;"Operacionalização do Fundo Especial do MPE";3;"Essencial à Justiça";62;"Defesa do Interesse Público no Processo Judiciário";4;0;845045,07;16908076,02;845045,07;0;0;0;0;0;16063030,95
"21601";4;2025;"valr_setembro";"FEIT";"2750";"Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE - EA";0;"Código Padrão";75;"Infraestrutura do Sistema Viário";3447;"Desenvolvimento da Infra-Estrutura de Transportes";26;"Transporte";782;"Transporte Rodoviário";4;0;1352719,94;1352719,94;1352719,94;1352719,94;1352719,94;0;0;0;0
"19105";1;2025;"valr_setembro";"PCRR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4214;"Manutenção de Serviços de Transportes da Polícia Civil";6;"Segurança Pública";122;"Administração Geral";4;65000;0;65000;0;0;0;65000;0;65000;0
"17101";6;2025;"valr_setembro";"SEED";"1500";"Recursos não Vinculados de Impostos ";1001;"Manutenção e Desenvolvimento do Ensino - MDE";80;"Desenvolvimento da Educação Básica";2194;"Manutenção e Fortalecimento do Ensino Fundamental";12;"Educação";361;"Ensino Fundamental";4;5765425;139800;1609425;39800;0;0;0;0;0;1469625
"18101";2;2025;"valr_setembro";"SEADI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";73;"Desenvolvimento e Fortalecimento da Agropecuária";2278;"Desenvolvimento de Projetos de Irrigação e Drenagem";20;"Agricultura";608;"Promoção da Produção Agropecuária";4;6975020;838000;838000;838000;0;0;0;0;0;0
"18101";2;2025;"valr_setembro";"SEADI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";34;"Abastecimento Agroalimentar ";2415;"Incentivo à Aquisição da Produção Agropecuária, Extrativista, Florestal e Agroindustrial";20;"Agricultura";605;"Abastecimento";4;31000;0;0;0;0;0;0;0;0;0
"17101";6;2025;"valr_setembro";"SEED";"2500";"Recursos não Vinculados de Impostos - EA";0;"Código Padrão";80;"Desenvolvimento da Educação Básica";3576;"Transferências Discricionárias da Educação";12;"Educação";847;"Transferência para a Educação Básica";4;0;0;18763,52;0;0;0;0;0;0;18763,52
"13107";1;2025;"valr_setembro";"PROGE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4207;"Manutenção de Serviços de Transportes da PROGE";3;"Essencial à Justiça";122;"Administração Geral";4;5004;0;5004;0;0;0;5004;0;5004;0
"22102";1;2025;"valr_setembro";"OE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";61;"Operações Especiais";2073;"Amortização de Encargos de Financiamento da Dívida Interna";28;"Encargos Especiais";843;"Serviço da Dívida Interna";6;261865244;165293734,26;207944063,84;165293734,26;91976587,9;87029161,06;0;0;0;42650329,58
"11101";1;2025;"valr_setembro";"TCE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";65;"Gestão da Previdência Social do Estado de Roraima";2311;"Pagamento de Aposentadoria e Pensões  TCE-RR";9;"Previdência Social";272;"Previdência do Regime Estatutário";3;0;156583,16;156583,16;156583,16;34649,04;32573,94;0;0;0;0
"17101";6;2025;"valr_setembro";"SEED";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";80;"Desenvolvimento da Educação Básica";2194;"Manutenção e Fortalecimento do Ensino Fundamental";12;"Educação";361;"Ensino Fundamental";3;19657766,92;19317827,05;32974766,7;19017827,05;15999171,99;15906221,63;0;0;0;13656939,65
"23601";3;2025;"valr_setembro";"FEAS";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";83;"Proteção Social Básica";2093;"Cofinanciamento de Ações Sociais Descentralizadoras da Proteção Social Básica";8;"Assistência Social";244;"Assistência Comunitária";3;1155280;0;1155280;0;0;0;1155280;0;1155280;0
"30101";1;2025;"valr_setembro";"SECIDADES";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4336;"Manutenção de Serviços Administrativos Gerais da SECIDADES";4;"Administração";122;"Administração Geral";3;246200;97372,75;280200;97372,75;40245,87;39152,73;169651,55;0;169651,55;13175,7
"18502";2;2025;"valr_setembro";"DESENVOLVE/RR ";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";72;"Desenvolvimento dos Setores Produtivos";2300;"Fomento ao Desenvolvimento Sustentável dos Setores Produtivos";23;"Comércio e Serviço";694;"Serviços Financeiros";3;7853819;4481339,65;7853819;4117775,86;2348607,32;1587366,45;3372479,35;0;3372479,35;0
"18303";2;2025;"valr_setembro";"IATER-RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";72;"Desenvolvimento dos Setores Produtivos";2511;"Fortalecimento do Associativismo, Cooperativismo e Empreendimentos Rurais";22;"Indústria";692;"Comercialização";3;370800;156000;370800;156000;0;0;214800;0;214800;0
"13401";1;2025;"valr_setembro";"RADIORAIMA";"1501";"Outros Recursos não Vinculados";150;"Recursos Próprio da Entidade - UOS";13;"Divulgação e Difusão de Informações";2018;"Operacionalização das Ações de Radiodifusão e de Multiplataformas Digitais na Internet";24;"Comunicações";722;"Telecomunicações";3;135499;60636,97;135499;60636,97;17375,85;17375,85;0;0;0;74862,03
"23101";3;2025;"valr_setembro";"SETRABES";"2665";"Transferências de Convênios e Instrumentos Congêneres Vinculados à Assistência Social - EA";0;"Código Padrão";85;"Desenvolvimento Social";3551;"Fortalecimento do Sistema de Segurança Alimentar e Nutricional de Roraima";8;"Assistência Social";306;"Alimentação e Nutrição";3;0;0;0;0;0;0;0;0;0;0
"26601";7;2025;"valr_setembro";"FUNPER";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";36;"Gestão do Sistema Penitenciário";2386;"Operacionalização do Fundo Penitenciário do Estado de Roraima - FUNPER";14;"Direitos à Cidadania";421;"Custódia e Reintegração Social";3;27115;5800;305810,1;0;0;0;0;0;0;300010,1
"30101";1;2025;"valr_setembro";"SECIDADES";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4236;"Manutenção de Serviços de Transportes da SECIDADES";4;"Administração";122;"Administração Geral";3;2815354;1883209,18;3050354;1883209,18;1594806,8;1594806,8;1167144,82;0;1167144,82;0
"18302";1;2025;"valr_setembro";"ADERR";"1501";"Outros Recursos não Vinculados";150;"Recursos Próprio da Entidade - UOS";10;"Apoio Administrativo";4250;"Manutenção de Serviços de Transportes da ADERR";20;"Agricultura";122;"Administração Geral";3;31000;0;31000;0;0;0;0;0;0;31000
"17101";6;2025;"valr_setembro";"SEED";"2570";"Transferências do Governo Federal - Convênios e Instrumentos Congêneres vinculados à Educação - EA";0;"Código Padrão";80;"Desenvolvimento da Educação Básica";3576;"Transferências Discricionárias da Educação";12;"Educação";847;"Transferência para a Educação Básica";3;0;1648794,72;7245817,75;1648794,72;0;0;0;0;0;5597023,03
"17101";6;2025;"valr_setembro";"SEED";"1500";"Recursos não Vinculados de Impostos ";1001;"Manutenção e Desenvolvimento do Ensino - MDE";29;"Qualificação de Profissionais para a Educação";2196;"Capacitação e Habilitação de Profissionais para a Educação";12;"Educação";128;"Formação de Recursos Humanos";3;200000;90632;200000;90632;60082;60082;0;0;0;109368
"12101";1;2025;"valr_setembro";"TJ/RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";3;"Prestação Jurisdicional da Justiça Estadual";2437;"Gestão de Infraestrutura de Tecnologia  da Informação e Comunicação";2;"Judiciária";61;"Ação Judiciária";3;50000;0;0;0;0;0;0;0;0;0
"23101";3;2025;"valr_setembro";"SETRABES";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";85;"Desenvolvimento Social";2470;"Mais Esporte - Mais Cidadania";8;"Assistência Social";812;"Desporto Comunitário";4;0;0;1000000;0;0;0;0;0;0;1000000
"19103";7;2025;"valr_setembro";"PMRR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";37;"Segurança e Defesa do Cidadão";3496;"Ampliação de Quartéis e Casas de Apoio da PMRR";6;"Segurança Pública";181;"Policiamento";4;10000;0;0;0;0;0;0;0;0;0
"17101";6;2025;"valr_setembro";"SEED";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";80;"Desenvolvimento da Educação Básica";3576;"Transferências Discricionárias da Educação";12;"Educação";847;"Transferência para a Educação Básica";4;1000000;0;0;0;0;0;0;0;0;0
"21101";4;2025;"valr_setembro";"SEINF";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";3120;"Emendas Parlamentares de Bancada - União";49;"Infraestrutura do Saneamento Básico";3452;"Execução e Gestão de Projetos de Infraestrutura em Saneamento Básico";17;"Saneamento";512;"Saneamento Básico Urbano";4;7000000;7000000;7000000;7000000;227791,71;227791,71;0;0;0;0
